date,league,outcome,actual,ws_dominant,ws_weak,ws_gap,odds,p_elo,won,fold
2025-01-15 19:30:00,Bundesliga,home,home,118,4,114,1.2,0.7431019785807622,True,4
2025-01-17 18:00:00,Ligue 1,away,home,129,11,118,1.69,0.7099571908250142,False,4
2025-01-17 19:30:00,Bundesliga,home,home,73,13,60,2.72,0.587405345792699,True,4
2025-01-17 19:30:00,Serie B,away,away,38,16,22,3.8,0.4933568973633079,True,4
2025-01-17 19:45:00,Serie A,home,home,47,12,35,1.56,0.5071246989396231,True,4
2025-01-17 20:00:00,La Liga,home,home,23,17,6,1.81,0.5093478464158083,True,4
2025-01-17 20:05:00,Ligue 1,home,home,30,21,9,2.06,0.4830240982899804,True,4
2025-01-17 20:15:00,Primeira Liga,home,home,97,3,94,1.32,0.6658901157154155,True,4
2025-01-18 13:00:00,La Liga,home,away,32,2,30,2.01,0.5425894189401975,False,4
2025-01-18 14:00:00,Serie B,away,home,78,2,76,3.7,0.5917356600041077,False,4
2025-01-18 14:00:00,Serie B,home,home,85,8,77,1.73,0.6000623403601677,True,4
2025-01-18 14:00:00,Serie B,home,away,19,1,18,2.36,0.5082474235183339,False,4
2025-01-18 14:00:00,Serie A,home,home,67,2,65,1.71,0.7071118733451875,True,4
2025-01-18 14:30:00,Bundesliga,away,away,27,23,4,2.59,0.5322759881246125,True,4
2025-01-18 14:30:00,Bundesliga,home,home,116,20,96,1.23,0.6377994584254828,True,4
2025-01-18 14:30:00,Bundesliga,home,home,72,4,68,1.65,0.5379700017171217,True,4
2025-01-18 14:30:00,Bundesliga,away,away,19,9,10,3.22,0.512815804088305,True,4
2025-01-18 15:00:00,Jupiler Pro League,home,away,23,13,10,2.71,0.52952223342051,False,4
2025-01-18 15:15:00,La Liga,away,home,153,2,151,1.59,0.7392982693745391,False,4
2025-01-18 15:30:00,Primeira Liga,home,away,69,1,68,1.86,0.5882785726865651,False,4
2025-01-18 15:30:00,Eredivisie,away,home,147,9,138,1.27,0.7680731389518822,False,4
2025-01-18 16:00:00,Ligue 1,away,away,141,33,108,1.98,0.6709701140161382,True,4
2025-01-18 17:00:00,Serie A,away,home,34,22,12,3.27,0.4654982129592711,False,4
2025-01-18 17:15:00,Jupiler Pro League,away,away,121,9,112,2.34,0.6798167191370059,True,4
2025-01-18 17:30:00,Bundesliga,home,home,115,4,111,1.33,0.6707962979615141,True,4
2025-01-18 17:30:00,La Liga,home,away,63,12,51,1.85,0.5840680412018365,False,4
2025-01-18 18:00:00,Primeira Liga,away,away,127,9,118,1.41,0.6831547189694641,True,4
2025-01-18 18:00:00,Ligue 1,away,away,41,35,6,4.43,0.5594302541545528,True,4
2025-01-18 19:45:00,Serie A,away,away,52,43,9,3.2,0.5265095904196796,True,4
2025-01-18 19:45:00,Jupiler Pro League,home,home,119,2,117,1.31,0.7795389655188069,True,4
2025-01-18 20:00:00,Eredivisie,home,home,89,3,86,1.59,0.6263780750452947,True,4
2025-01-19 11:15:00,Eredivisie,away,home,124,8,116,1.82,0.6578359815226673,False,4
2025-01-19 12:30:00,Jupiler Pro League,away,away,108,5,103,2.16,0.6616067587318459,True,4
2025-01-19 13:00:00,La Liga,away,away,90,9,81,2.75,0.6607303791302548,True,4
2025-01-19 13:30:00,Eredivisie,away,away,136,19,117,1.66,0.6679101184980792,True,4
2025-01-19 13:30:00,Eredivisie,away,away,46,14,32,3.44,0.5598375576906061,True,4
2025-01-19 14:00:00,Serie A,away,home,24,3,21,3.9,0.514767635977391,False,4
2025-01-19 14:00:00,Serie B,away,home,32,18,14,4.37,0.5392923722299072,False,4
2025-01-19 14:00:00,Serie B,home,home,112,8,104,1.57,0.7727529472781193,True,5
2025-01-19 14:30:00,Bundesliga,away,home,84,2,82,3.05,0.6709868749172251,False,5
2025-01-19 15:00:00,Jupiler Pro League,home,home,103,8,95,1.54,0.6245811806912813,True,5
2025-01-19 15:15:00,La Liga,home,home,112,22,90,1.24,0.6952819189607824,True,5
2025-01-19 15:30:00,Primeira Liga,home,home,15,6,9,2.14,0.49412242514011623,True,5
2025-01-19 15:45:00,Eredivisie,away,home,63,19,44,5.27,0.5788215867493336,False,5
2025-01-19 16:15:00,Ligue 1,home,home,17,7,10,2.4,0.4697588497054696,True,5
2025-01-19 16:15:00,Serie B,away,away,94,20,74,2.46,0.5889361307116643,True,5
2025-01-19 16:30:00,Bundesliga,home,away,70,3,67,2.0,0.5760803401055608,False,5
2025-01-19 17:00:00,Serie A,away,away,108,10,98,1.81,0.6673333391927078,True,5
2025-01-19 17:30:00,Jupiler Pro League,away,away,46,18,28,4.36,0.540915797472506,True,5
2025-01-19 18:00:00,Primeira Liga,away,away,117,6,111,1.98,0.6626479224165462,True,5
2025-01-19 18:15:00,Jupiler Pro League,home,home,68,8,60,2.04,0.6225840752430125,True,5
2025-01-19 19:45:00,Serie A,home,home,119,5,114,1.42,0.7662241819289063,True,5
2025-01-19 20:00:00,La Liga,away,home,101,4,97,2.64,0.6655919789354381,False,5
2025-01-19 20:30:00,Primeira Liga,away,home,129,12,117,1.56,0.6736535894850106,False,5
2025-01-20 19:45:00,Serie A,away,home,50,8,42,3.7,0.554795091142323,False,5
2025-01-20 20:00:00,La Liga,home,home,42,21,21,1.66,0.4948675828893374,True,5
2025-01-20 20:15:00,Primeira Liga,away,away,101,1,100,2.13,0.6525383845182096,True,5
2025-01-24 19:30:00,Serie B,away,home,95,28,67,3.22,0.5917823123905401,False,5
2025-01-24 19:45:00,Serie A,away,home,17,6,11,3.8,0.4841762264445304,False,5
2025-01-24 20:15:00,Primeira Liga,away,home,50,10,40,3.46,0.550981738618479,False,5
2025-01-25 13:00:00,La Liga,home,away,26,9,17,2.26,0.5467576817269146,False,5
2025-01-25 14:00:00,Serie B,away,away,26,1,25,3.58,0.5292710493667159,True,5
2025-01-25 14:00:00,Serie B,home,away,25,10,15,2.39,0.5578329320115487,False,5
2025-01-25 14:00:00,Serie B,away,home,11,6,5,4.81,0.4881857650102942,False,5
2025-01-25 14:00:00,Serie A,away,away,107,11,96,2.0,0.6825922363008121,True,5
2025-01-25 14:30:00,Bundesliga,home,home,64,7,57,1.98,0.6182255730309292,True,5
2025-01-25 14:30:00,Bundesliga,away,away,144,15,129,1.32,0.6912935685031536,True,5
2025-01-25 14:30:00,Bundesliga,away,home,68,23,45,2.54,0.5489232811269374,False,5
2025-01-25 15:00:00,Jupiler Pro League,away,away,122,7,115,2.06,0.754477676665734,True,5
2025-01-25 15:30:00,Primeira Liga,away,away,15,12,3,3.53,0.5306117087509071,True,5
2025-01-25 16:00:00,Ligue 1,home,home,78,29,49,1.73,0.6336763050549901,True,5
2025-01-25 17:45:00,Eredivisie,home,home,104,6,98,1.18,0.6955848653288879,True,5
2025-01-25 18:00:00,Ligue 1,away,home,98,17,81,2.47,0.586482139524291,False,5
2025-01-25 18:00:00,Primeira Liga,away,home,134,24,110,1.47,0.6019709016144799,False,5
2025-01-25 20:00:00,Eredivisie,away,home,70,5,65,3.58,0.5725420554982006,False,5
2025-01-25 20:30:00,Primeira Liga,home,home,114,3,111,1.24,0.7109046087769407,True,5
2025-01-26 11:15:00,Eredivisie,home,away,27,8,19,2.31,0.5348431423725566,False,5
2025-01-26 11:30:00,Serie A,home,home,93,3,90,1.33,0.6325106128589799,True,5
2025-01-26 12:30:00,Jupiler Pro League,home,home,9,1,8,2.67,0.5300327686800801,True,5
2025-01-26 13:00:00,La Liga,away,home,20,4,16,3.18,0.4890991344494784,False,5
2025-01-26 13:30:00,Eredivisie,away,home,83,3,80,3.34,0.6380729281837649,False,5
2025-01-26 14:00:00,Serie B,away,home,57,4,53,3.07,0.5593843158857399,False,5
2025-01-26 14:00:00,Serie B,away,away,51,4,47,3.07,0.5654833429873799,True,5
2025-01-26 14:00:00,Serie B,home,home,76,5,71,2.03,0.7343450212245255,True,5
2025-01-26 14:00:00,Serie A,away,away,80,5,75,2.37,0.5529875551803227,True,5
2025-01-26 14:00:00,Ligue 1,away,away,101,6,95,2.36,0.6492428299893006,True,5
2025-01-26 15:00:00,Jupiler Pro League,away,away,132,2,130,1.52,0.7436973765113282,True,5
2025-01-26 15:15:00,La Liga,home,away,52,7,45,2.02,0.5570695083254942,False,5
2025-01-26 15:30:00,Primeira Liga,away,home,57,13,44,1.95,0.5255689522395092,False,5
2025-01-26 15:45:00,Eredivisie,home,away,89,3,86,1.62,0.7290980514521416,False,5
2025-01-26 16:15:00,Ligue 1,home,home,39,18,21,1.54,0.531741492494097,True,5
2025-01-26 16:15:00,Ligue 1,home,away,65,1,64,1.77,0.6384073965426862,False,5
2025-01-26 16:30:00,Bundesliga,home,home,15,14,1,2.47,0.48670314291320876,True,5
2025-01-26 17:00:00,Serie A,away,away,152,5,147,1.38,0.7701687499975747,True,5
2025-01-26 17:30:00,Jupiler Pro League,home,home,71,13,58,2.19,0.5918255847233751,True,5
2025-01-26 19:45:00,Serie A,home,away,52,20,32,2.14,0.5576834416272727,False,5
2025-01-26 19:45:00,Ligue 1,away,home,78,29,49,2.83,0.5533755083031762,False,5
2025-01-26 20:00:00,La Liga,home,home,85,18,67,1.27,0.6635578214132155,True,5
2025-01-26 20:30:00,Primeira Liga,home,home,100,6,94,1.36,0.7294604788320884,True,5
2025-01-27 19:45:00,Serie A,home,home,54,6,48,2.38,0.62187339199534,True,5
2025-01-27 20:15:00,Primeira Liga,away,home,94,5,89,2.58,0.5817907067810135,False,5
2025-01-31 19:30:00,Serie B,away,away,86,30,56,3.64,0.6850230525423555,True,5
2025-01-31 19:30:00,Bundesliga,away,home,47,6,41,3.39,0.5684004669416004,False,5
2025-01-31 19:45:00,Jupiler Pro League,home,home,18,13,5,2.55,0.5324260898309703,True,5
2025-01-31 19:45:00,Serie A,away,away,11,9,2,3.95,0.5067213806614151,True,5
2025-01-31 19:45:00,Ligue 1,away,away,110,3,107,1.9,0.6418674035403995,True,5
2025-01-31 20:00:00,La Liga,away,away,61,2,59,2.51,0.5476522236287451,True,5
2025-01-31 20:15:00,Primeira Liga,away,away,97,9,88,2.16,0.5990098282110277,True,5
2025-02-01 14:00:00,Serie A,away,away,61,6,55,3.44,0.5679914527748591,True,5
2025-02-01 14:00:00,Serie A,home,home,50,18,32,1.91,0.5610931461943499,True,5
2025-02-01 14:00:00,Serie B,home,home,43,8,35,2.5,0.5863004757849769,True,5
2025-02-01 14:00:00,Serie B,away,away,95,14,81,2.01,0.6647555106909362,True,5
2025-02-01 14:00:00,Serie B,away,home,15,10,5,4.0,0.46802640881079105,False,5
2025-02-01 14:00:00,Serie B,home,home,103,7,96,1.71,0.6538816780633713,True,5
2025-02-01 14:30:00,Bundesliga,away,away,64,15,49,2.7,0.645740124487369,True,5
2025-02-01 14:30:00,Bundesliga,away,away,124,13,111,1.83,0.6502276961851211,True,5
2025-02-01 14:30:00,Bundesliga,home,away,78,5,73,1.69,0.5569936460202375,False,5
2025-02-01 14:30:00,Bundesliga,home,home,119,9,110,1.09,0.8120268954844228,True,5
2025-02-01 15:00:00,Jupiler Pro League,home,home,9,1,8,2.02,0.5132624300124484,True,6
2025-02-01 15:15:00,La Liga,home,home,83,3,80,1.29,0.6960618472283082,True,6
2025-02-01 15:30:00,Primeira Liga,away,home,42,2,40,3.72,0.5438642760437359,False,6
2025-02-01 15:30:00,Primeira Liga,home,away,9,2,7,2.46,0.49585775991212816,False,6
2025-02-01 16:00:00,Ligue 1,away,away,135,21,114,1.46,0.7002541249346363,True,6
2025-02-01 16:15:00,Serie B,home,home,11,10,1,2.01,0.5048661095625929,True,6
2025-02-01 17:30:00,La Liga,home,home,112,4,108,1.54,0.6673758319355505,True,6
2025-02-01 18:00:00,Ligue 1,home,home,93,16,77,1.46,0.5743790462690939,True,6
2025-02-01 18:00:00,Primeira Liga,away,away,31,3,28,4.0,0.5470562948899969,True,6
2025-02-01 19:45:00,Jupiler Pro League,home,home,123,1,122,1.3,0.79210197732244,True,6
2025-02-01 19:45:00,Serie A,home,home,64,7,57,1.94,0.630662936106729,True,6
2025-02-01 20:00:00,La Liga,away,home,138,12,126,1.4,0.7581533313554342,False,6
2025-02-01 20:05:00,Ligue 1,home,home,92,8,84,1.54,0.6576725251199594,True,6
2025-02-01 20:30:00,Primeira Liga,home,home,75,17,58,1.63,0.553126546227101,True,6
2025-02-02 11:15:00,Eredivisie,away,away,22,18,4,3.36,0.5231748336434847,True,6
2025-02-02 11:30:00,Serie A,home,home,93,6,87,1.5,0.6914720478373875,True,6
2025-02-02 12:30:00,Jupiler Pro League,away,home,124,22,102,1.89,0.6338173821160111,False,6
2025-02-02 13:00:00,La Liga,home,home,89,19,70,1.22,0.6480806675855619,True,6
2025-02-02 13:30:00,Eredivisie,home,home,88,31,57,2.16,0.5825999339808432,True,6
2025-02-02 14:00:00,Serie B,away,home,123,5,118,2.6,0.651080440572902,False,6
2025-02-02 14:00:00,Serie A,home,home,69,26,43,1.85,0.5813699293448679,True,6
2025-02-02 14:00:00,Serie B,home,away,22,10,12,2.27,0.5137689256119836,False,6
2025-02-02 14:00:00,Serie B,away,home,70,1,69,3.2,0.568410711649562,False,6
2025-02-02 15:00:00,Jupiler Pro League,home,home,114,4,110,1.52,0.6934695548545662,True,6
2025-02-02 15:15:00,La Liga,away,home,57,12,45,3.72,0.5656685250852895,False,6
2025-02-02 15:45:00,Eredivisie,away,home,26,24,2,4.54,0.5434600853528375,False,6
2025-02-02 16:15:00,Ligue 1,away,away,15,11,4,3.58,0.48468099809659815,True,6
2025-02-02 16:15:00,Ligue 1,away,home,92,6,86,4.1,0.659912687426295,False,6
2025-02-02 16:15:00,Serie B,home,home,54,6,48,2.15,0.5942835219111123,True,6
2025-02-02 16:30:00,Bundesliga,home,home,123,4,119,1.21,0.7363052714567995,True,6
2025-02-02 17:30:00,Jupiler Pro League,away,home,54,10,44,3.55,0.5429699210577732,False,6
2025-02-02 17:30:00,La Liga,away,home,40,14,26,2.61,0.4960601064266763,False,6
2025-02-02 18:00:00,Primeira Liga,home,home,116,6,110,1.24,0.7590276340771127,True,6
2025-02-02 18:15:00,Jupiler Pro League,away,away,31,12,19,2.19,0.5177836849855626,True,6
2025-02-02 19:00:00,Eredivisie,away,away,104,1,103,1.76,0.6311703540768809,True,6
2025-02-02 19:45:00,Ligue 1,home,home,58,22,36,2.1,0.550154358838249,True,6
2025-02-02 20:30:00,Primeira Liga,away,away,115,12,103,1.28,0.702844244079323,True,6
2025-02-03 18:45:00,Primeira Liga,away,away,118,4,114,2.12,0.6663618317294118,True,6
2025-02-03 19:45:00,Serie A,away,away,80,8,72,2.01,0.6434818347553408,True,6
2025-02-03 20:00:00,La Liga,home,home,44,7,37,1.57,0.5105636911093179,True,6
2025-02-07 18:00:00,Ligue 1,away,away,31,2,29,3.37,0.5357154476381099,True,6
2025-02-07 19:30:00,Bundesliga,home,home,120,3,117,1.16,0.6986979171502651,True,6
2025-02-07 19:45:00,Serie A,away,away,103,10,93,2.06,0.6836782731168726,True,6
2025-02-07 20:00:00,La Liga,home,home,86,2,84,1.56,0.7007155262204268,True,6
2025-02-07 20:05:00,Ligue 1,home,home,105,25,80,1.49,0.662754804527808,True,6
2025-02-08 13:00:00,La Liga,away,home,34,13,21,3.58,0.5698757482862469,False,6
2025-02-08 14:00:00,Serie A,away,away,134,5,129,1.59,0.7286039788293287,True,6
2025-02-08 14:00:00,Serie B,away,home,48,13,35,3.3,0.5638559419425151,False,6
2025-02-08 14:00:00,Serie B,away,away,151,5,146,1.97,0.7183623312571946,True,6
2025-02-08 14:00:00,Serie B,home,away,89,4,85,1.81,0.7204466576498343,False,6
2025-02-08 14:30:00,Bundesliga,away,away,21,10,11,3.26,0.48489525440709624,True,6
2025-02-08 14:30:00,Bundesliga,away,away,56,22,34,3.81,0.5319239036414727,True,6
2025-02-08 14:30:00,Bundesliga,home,home,66,11,55,1.82,0.6827607357963759,True,6
2025-02-08 15:00:00,Jupiler Pro League,home,home,113,8,105,1.39,0.6585486574524031,True,6
2025-02-08 15:15:00,La Liga,home,home,73,18,55,1.83,0.6375100588001803,True,6
2025-02-08 15:30:00,Eredivisie,away,home,108,7,101,2.38,0.6277421478054935,False,6
2025-02-08 15:30:00,Primeira Liga,away,away,87,2,85,2.24,0.6333030389379389,True,6
2025-02-08 16:00:00,Ligue 1,away,home,34,30,4,3.26,0.4714401589153202,False,6
2025-02-08 16:15:00,Serie B,away,home,48,7,41,3.12,0.5605806748608287,False,6
2025-02-08 17:00:00,Serie A,away,away,125,1,124,1.74,0.6737167689467609,True,6
2025-02-08 17:15:00,Jupiler Pro League,away,home,31,10,21,2.6,0.48223768649211207,False,6
2025-02-08 17:30:00,La Liga,away,away,132,4,128,1.7,0.6293494649065969,True,6
2025-02-08 18:00:00,Primeira Liga,home,home,98,7,91,1.28,0.6957778550667049,True,6
2025-02-08 18:00:00,Ligue 1,home,away,106,3,103,1.32,0.7396983253790845,False,6
2025-02-08 19:00:00,Eredivisie,away,home,49,10,39,2.84,0.5543943542576355,False,6
2025-02-08 19:45:00,Jupiler Pro League,home,home,97,11,86,1.68,0.6822270954305961,True,6
2025-02-08 20:00:00,Eredivisie,home,home,87,21,66,1.54,0.6616246712477584,True,6
2025-02-08 20:05:00,Ligue 1,away,away,26,17,9,2.39,0.5103185664892742,True,6
2025-02-09 11:15:00,Eredivisie,home,away,72,17,55,1.43,0.7768038594362148,False,6
2025-02-09 11:30:00,Serie A,away,away,142,5,137,1.89,0.6768378607714456,True,6
2025-02-09 12:30:00,Jupiler Pro League,home,home,36,20,16,1.94,0.4660889474920552,True,6
2025-02-09 13:00:00,La Liga,away,away,52,1,51,3.9,0.5631518381954248,True,6
2025-02-09 13:30:00,Eredivisie,away,home,59,14,45,3.17,0.5761620845919797,False,6
2025-02-09 13:30:00,Eredivisie,away,away,154,5,149,1.53,0.7309581377006689,True,6
2025-02-09 14:00:00,Serie A,home,home,12,7,5,2.0,0.5338946738450581,True,6
2025-02-09 14:00:00,Ligue 1,home,home,97,13,84,1.62,0.5995591124152845,True,6
2025-02-09 14:00:00,Serie B,home,home,71,8,63,1.78,0.5913148371000964,True,6
2025-02-09 14:00:00,Serie A,home,home,85,7,78,1.38,0.7570867647203241,True,6
2025-02-09 14:00:00,Serie B,home,away,12,4,8,2.75,0.498628714693857,False,6
2025-02-09 15:00:00,Jupiler Pro League,away,away,157,5,152,1.59,0.7775779362446081,True,6
2025-02-09 15:15:00,La Liga,home,home,19,16,3,1.83,0.45243869872371306,True,6
2025-02-09 15:30:00,Primeira Liga,away,away,15,7,8,3.3,0.5235116650854506,True,6
2025-02-09 15:30:00,Primeira Liga,home,home,88,2,86,1.65,0.6986756219893696,True,6
2025-02-09 15:45:00,Eredivisie,home,home,86,6,80,1.4,0.6095034791043078,True,6
2025-02-09 16:15:00,Ligue 1,home,home,73,1,72,1.82,0.6242986312178963,True,6
2025-02-09 16:15:00,Serie B,away,home,17,12,5,4.04,0.521817046128564,False,6
2025-02-09 16:30:00,Bundesliga,home,home,55,9,46,1.79,0.6071439334982361,True,6
2025-02-09 17:30:00,Jupiler Pro League,away,home,87,15,72,4.8,0.6274757584122738,False,6
2025-02-09 17:30:00,La Liga,home,home,47,15,32,1.63,0.5102186629912674,True,6
2025-02-09 18:00:00,Primeira Liga,home,home,89,7,82,1.77,0.6773317015553165,True,6
2025-02-09 19:45:00,Ligue 1,away,away,125,15,110,1.63,0.6502956869785312,True,6
2025-02-09 20:00:00,La Liga,away,away,118,10,108,1.53,0.6040166859737336,True,6
2025-02-09 20:30:00,Primeira Liga,home,home,77,2,75,1.99,0.6510195501125885,True,7
2025-02-10 19:45:00,Serie A,home,home,95,14,81,1.55,0.576277748858726,True,7
2025-02-14 19:00:00,Eredivisie,home,home,76,5,71,2.16,0.6383896535558075,True,7
2025-02-14 19:30:00,Serie B,home,home,59,12,47,1.99,0.5784212717455314,True,7
2025-02-14 19:45:00,Jupiler Pro League,away,away,128,19,109,1.89,0.6932332001638406,True,7
2025-02-14 19:45:00,Serie A,home,home,59,5,54,1.85,0.5971141017734066,True,7
2025-02-14 20:00:00,La Liga,away,away,25,16,9,4.55,0.5232368473470304,True,7
2025-02-14 20:15:00,Primeira Liga,away,away,49,10,39,3.2,0.5647166711651739,True,7
2025-02-15 14:00:00,Serie B,away,home,44,8,36,2.97,0.5635249939358015,False,7
2025-02-15 14:00:00,Serie B,home,home,113,4,109,1.53,0.7206543741893072,True,7
2025-02-15 14:00:00,Serie B,away,home,17,10,7,3.52,0.5161036780418331,False,7
2025-02-15 14:30:00,Bundesliga,away,away,59,11,48,3.18,0.6051125006125302,True,7
2025-02-15 14:30:00,Bundesliga,away,home,121,12,109,1.7,0.6509087072155961,False,7
2025-02-15 14:30:00,Bundesliga,home,away,58,8,50,1.64,0.5213209660588296,False,7
2025-02-15 14:30:00,Bundesliga,away,away,64,5,59,3.44,0.6034571054574813,True,7
2025-02-15 15:00:00,Jupiler Pro League,home,home,15,10,5,2.22,0.5131721389312874,True,7
2025-02-15 15:30:00,Primeira Liga,away,home,86,2,84,3.53,0.6458313736332122,False,7
2025-02-15 16:00:00,Ligue 1,home,home,102,2,100,1.29,0.7410377787692115,True,7
2025-02-15 17:15:00,Jupiler Pro League,home,home,61,1,60,1.78,0.7072632047814117,True,7
2025-02-15 18:00:00,Primeira Liga,away,away,113,4,109,1.87,0.5770964716984429,True,7
2025-02-15 18:00:00,Ligue 1,home,home,96,5,91,1.66,0.6106037876386976,True,7
2025-02-15 19:45:00,Serie A,home,home,99,8,91,1.43,0.6801091545638043,True,7
2025-02-15 20:00:00,Eredivisie,away,away,22,4,18,3.15,0.504083703806569,True,7
2025-02-15 20:05:00,Ligue 1,away,away,142,6,136,1.64,0.7413032214920946,True,7
2025-02-16 11:30:00,Serie A,home,away,62,2,60,2.33,0.6718624057515791,False,7
2025-02-16 12:30:00,Jupiler Pro League,home,home,65,1,64,1.7,0.6861353167552541,True,7
2025-02-16 13:30:00,Eredivisie,home,home,96,30,66,1.45,0.6570154919041511,True,7
2025-02-16 14:00:00,Serie B,home,home,57,2,55,2.04,0.6241228238436637,True,7
2025-02-16 14:00:00,Serie A,home,home,51,15,36,2.01,0.5976866992236397,True,7
2025-02-16 14:00:00,Ligue 1,away,away,115,10,105,1.64,0.6724893432188884,True,7
2025-02-16 14:30:00,Bundesliga,home,away,62,15,47,1.95,0.6087921918384531,False,7
2025-02-16 15:00:00,Jupiler Pro League,home,away,112,5,107,1.69,0.7256836296486167,False,7
2025-02-16 15:15:00,La Liga,away,away,92,9,83,2.06,0.651529310267422,True,7
2025-02-16 15:45:00,Eredivisie,home,home,116,12,104,1.4,0.7295926646482986,True,7
2025-02-16 16:15:00,Ligue 1,away,away,33,2,31,4.36,0.539830150999452,True,7
2025-02-16 16:15:00,Ligue 1,home,away,39,20,19,1.92,0.5128811244883874,False,7
2025-02-16 16:15:00,Ligue 1,away,away,117,5,112,1.67,0.7308505580638105,True,7
2025-02-16 16:30:00,Bundesliga,home,home,103,6,97,1.39,0.7326011756762564,True,7
2025-02-16 17:00:00,Serie A,away,away,125,5,120,2.28,0.6986369578305223,True,7
2025-02-16 17:30:00,Jupiler Pro League,away,away,79,6,73,2.87,0.5754901688409741,True,7
2025-02-16 17:30:00,La Liga,home,home,51,11,40,1.79,0.5502315886403252,True,7
2025-02-16 18:00:00,Primeira Liga,away,away,120,14,106,1.58,0.7208077112893149,True,7
2025-02-16 18:30:00,Bundesliga,away,away,100,10,90,2.22,0.7170062560179402,True,7
2025-02-16 19:45:00,Serie A,away,home,113,42,71,2.2,0.5727236483953444,False,7
2025-02-16 19:45:00,Ligue 1,away,away,80,14,66,2.91,0.6251151996565696,True,7
2025-02-16 20:00:00,La Liga,away,home,44,10,34,3.25,0.5162279687687331,False,7
2025-02-17 19:45:00,Serie A,home,home,62,1,61,1.93,0.6151059090544804,True,7
2025-02-17 20:00:00,La Liga,home,home,80,24,56,1.26,0.5579671096573314,True,7
2025-02-17 20:15:00,Primeira Liga,away,away,13,7,6,3.64,0.5330326779865707,True,7
2025-02-21 19:30:00,Bundesliga,home,home,53,2,51,2.19,0.5623377054420734,True,7
2025-02-21 19:45:00,Serie A,away,away,64,2,62,2.75,0.5668282961286993,True,7
2025-02-21 19:45:00,Ligue 1,home,home,14,12,2,2.36,0.5236972358072919,True,7
2025-02-21 20:00:00,La Liga,away,home,46,21,25,5.54,0.5563705666473076,False,7
2025-02-21 20:15:00,Primeira Liga,home,home,94,1,93,1.64,0.6877750549871087,True,7
2025-02-22 13:00:00,La Liga,away,away,41,15,26,5.72,0.5410007922491753,True,7
