w_inj,w_poss,w_xgr,w_elo_weak,odds_min,gap_min,N_all,N_F1,N_F2,WR_all_%,F1_ROI_%,F2_ROI_%,KellyF2_%,MaxDD_F2_%,Avg_ROI_%
7,10,3,15,1.9,90,366,77,120,50.8,23.7,4.6,1.9,38.3,14.1
0,10,0,8,2.0,90,266,55,90,48.9,28.3,-0.2,-2.8,43.7,14.1
3,10,0,15,1.9,90,359,75,116,51.0,24.0,4.2,1.4,42.1,14.1
10,3,8,8,1.9,80,479,99,149,48.6,17.6,10.6,10.1,38.9,14.1
5,5,8,12,1.9,110,111,26,33,52.3,7.1,21.2,19.5,27.9,14.1
5,10,0,15,1.9,90,359,75,116,51.0,24.0,4.2,1.4,42.1,14.1
5,0,5,15,2.1,80,309,73,87,46.3,24.7,3.5,0.9,39.2,14.1
10,7,8,12,2.0,80,403,83,128,46.9,20.1,8.1,6.6,36.4,14.1
0,5,8,8,2.2,80,236,55,66,45.3,22.2,5.8,3.2,34.0,14.0
10,3,3,15,1.9,90,352,70,117,50.3,26.1,1.9,-1.3,47.0,14.0
10,0,5,10,2.2,80,232,56,65,45.7,20.2,7.8,5.5,27.3,14.0
0,5,3,8,2.0,90,261,50,89,48.7,27.2,0.8,-1.8,41.7,14.0
5,7,8,8,2.0,80,391,81,122,46.5,20.1,7.8,6.0,35.3,14.0
0,10,3,12,2.1,80,319,70,99,45.5,26.9,1.1,-1.8,40.6,14.0
0,7,0,10,2.0,80,377,76,119,46.7,21.8,6.2,4.2,38.3,14.0
3,10,0,12,2.1,80,317,70,99,45.4,26.9,1.1,-1.8,40.6,14.0
10,5,0,8,2.0,80,378,79,121,46.8,23.1,4.9,2.7,43.2,14.0
10,7,3,8,1.9,90,356,71,122,50.3,24.8,3.3,0.5,43.2,14.0
0,5,5,10,2.2,80,233,55,66,45.5,22.2,5.8,3.2,34.0,14.0
0,5,5,10,2.1,80,309,70,91,45.6,23.5,4.6,2.2,39.4,14.0
7,7,3,8,1.9,90,351,71,117,50.4,24.8,3.3,0.4,44.4,14.0
0,5,8,10,2.1,80,314,70,91,45.2,23.5,4.6,2.2,39.4,14.0
0,5,8,10,2.2,80,238,55,66,45.0,22.2,5.8,3.2,34.0,14.0
7,5,0,8,2.0,90,262,53,87,48.5,29.6,-1.7,-4.4,46.4,14.0
0,10,5,12,2.1,80,322,71,100,45.7,25.1,2.9,0.2,40.6,14.0
0,5,8,8,2.1,80,312,70,91,45.5,23.5,4.6,2.2,39.4,14.0
3,5,5,10,2.1,80,311,71,92,45.7,21.7,6.3,4.1,35.6,14.0
0,10,0,15,2.1,80,318,70,99,45.3,26.9,1.1,-1.8,40.6,14.0
7,5,0,10,2.0,90,264,53,87,48.5,29.6,-1.7,-4.4,46.4,14.0
10,5,5,15,1.9,90,363,74,120,50.4,25.3,2.7,-0.2,44.8,14.0
10,5,8,8,1.9,110,113,29,36,52.2,11.0,17.0,15.6,25.4,14.0
0,7,5,8,1.9,90,347,69,116,50.4,23.9,4.2,1.4,42.1,14.0
10,5,3,8,1.9,110,112,29,36,52.7,11.0,17.0,15.6,25.4,14.0
0,10,3,15,2.1,80,319,70,99,45.5,26.9,1.1,-1.8,40.6,14.0
0,10,8,15,2.4,90,70,13,24,42.9,21.4,6.7,3.5,13.9,14.0
5,10,8,15,2.4,90,71,13,24,43.7,21.4,6.7,3.5,13.9,14.0
3,10,8,15,2.4,90,71,13,24,43.7,21.4,6.7,3.5,13.9,14.0
10,5,5,8,1.9,110,113,29,36,52.2,11.0,17.0,15.6,25.4,14.0
3,10,3,12,2.1,80,321,71,100,45.5,25.1,2.9,0.2,40.6,14.0
0,7,8,8,1.9,90,350,69,116,50.9,23.9,4.2,1.4,42.1,14.0
10,7,3,10,1.9,80,480,98,153,48.8,18.8,8.9,7.9,38.8,13.9
7,7,5,15,2.0,80,397,83,126,47.1,20.1,7.8,6.3,36.4,13.9
10,3,0,15,1.9,90,347,70,113,50.4,26.1,1.8,-1.4,47.1,13.9
5,3,3,8,1.9,80,463,97,142,48.8,20.1,7.7,6.0,41.8,13.9
5,7,0,8,1.9,80,467,97,146,48.6,20.1,7.7,6.1,41.7,13.9
7,3,3,8,1.9,90,337,67,112,50.1,25.5,2.2,-0.8,47.1,13.9
3,0,8,15,1.9,90,343,65,112,50.4,25.5,2.3,-0.7,40.1,13.9
0,0,8,15,1.9,90,343,65,112,50.4,25.5,2.3,-0.7,40.1,13.9
5,5,3,15,1.9,90,351,70,115,50.7,22.8,4.9,2.3,40.1,13.9
0,5,3,15,1.9,90,351,70,115,50.7,22.8,4.9,2.3,40.1,13.9
5,7,5,8,1.9,80,475,98,149,48.8,18.8,9.0,7.7,38.8,13.9
10,7,5,8,1.9,80,479,98,153,48.9,18.8,8.9,7.9,38.8,13.9
7,3,3,12,2.0,80,386,82,119,47.2,21.5,6.2,4.3,38.4,13.9
5,0,3,10,1.9,90,331,65,106,49.8,25.5,2.3,-0.8,42.6,13.9
0,0,0,15,1.9,90,332,65,106,50.3,25.5,2.3,-0.8,42.6,13.9
5,0,8,10,1.9,90,339,65,110,50.4,25.5,2.3,-0.7,42.6,13.9
10,0,3,12,2.2,80,233,56,65,45.9,24.5,3.4,0.6,28.6,13.9
5,0,8,8,1.9,90,337,65,110,50.4,25.5,2.3,-0.7,42.6,13.9
7,7,3,12,1.9,80,487,100,153,48.7,18.8,8.9,8.1,39.2,13.9
5,0,0,8,2.0,90,250,49,82,48.0,31.0,-3.2,-5.8,44.2,13.9
10,3,5,12,2.0,80,392,83,122,47.2,20.1,7.8,6.1,35.3,13.9
10,0,3,15,2.2,80,233,56,65,45.9,24.5,3.4,0.6,28.6,13.9
7,7,8,8,2.0,80,393,81,124,46.6,20.1,7.8,6.1,35.3,13.9
0,7,3,8,1.9,80,466,93,146,48.7,20.1,7.7,6.1,41.7,13.9
7,3,5,8,1.9,80,469,98,145,48.8,18.8,8.9,7.8,41.8,13.9
10,0,0,15,2.2,80,232,56,65,45.7,24.5,3.4,0.6,28.6,13.9
7,7,5,8,1.9,80,477,98,151,48.8,18.8,8.9,7.9,38.8,13.9
5,3,8,12,2.0,80,393,83,118,46.8,20.1,7.8,6.0,38.4,13.9
5,0,0,12,1.9,90,330,65,106,50.0,25.5,2.3,-0.8,42.6,13.9
3,10,8,10,2.1,80,326,72,101,45.1,23.6,4.1,1.6,37.6,13.9
7,3,5,15,2.0,80,391,83,120,47.1,20.1,7.7,6.2,38.4,13.9
3,0,5,15,1.9,90,338,65,110,50.0,25.5,2.3,-0.7,42.5,13.9
7,10,8,15,2.4,90,75,14,27,44.0,12.7,15.1,12.5,11.5,13.9
7,7,8,12,2.0,80,401,83,126,46.9,20.1,7.8,6.3,36.4,13.9
0,7,0,12,2.0,80,382,77,121,46.9,23.3,4.5,2.2,38.4,13.9
5,3,3,12,2.0,80,384,82,117,47.1,21.5,6.2,4.1,38.4,13.9
7,7,3,15,1.9,80,487,100,153,48.7,18.8,8.9,8.1,39.2,13.9
7,3,3,15,2.0,80,386,82,119,47.2,21.5,6.2,4.3,38.4,13.9
3,0,0,15,1.9,90,332,65,106,50.3,25.5,2.3,-0.8,42.6,13.9
7,3,5,12,2.0,80,390,83,120,47.2,20.1,7.7,6.2,38.4,13.9
0,5,5,8,1.9,90,345,69,114,50.4,23.9,4.0,1.2,42.6,13.9
0,5,8,8,1.9,90,348,69,114,50.9,23.9,4.0,1.2,42.6,13.9
7,7,5,12,2.0,80,397,83,126,47.1,20.1,7.8,6.3,36.4,13.9
5,0,0,10,2.0,90,252,49,82,48.0,31.0,-3.2,-5.8,44.2,13.9
0,7,0,8,1.9,80,463,93,146,48.6,20.1,7.7,6.1,41.7,13.9
3,10,3,10,2.2,80,240,54,75,45.0,24.5,3.4,0.5,33.7,13.9
3,5,3,15,1.9,90,351,70,115,50.7,22.8,4.9,2.3,40.1,13.9
0,0,5,15,1.9,90,338,65,110,50.0,25.5,2.3,-0.7,42.5,13.9
5,0,5,12,1.9,90,336,65,110,50.0,25.5,2.3,-0.7,42.5,13.9
10,3,5,15,2.0,80,393,83,122,47.1,20.1,7.8,6.1,35.3,13.9
0,10,5,12,2.2,80,246,56,75,45.5,24.3,3.4,0.5,33.7,13.8
10,7,8,10,2.0,80,399,82,127,46.6,18.6,8.9,7.6,35.3,13.8
7,3,0,8,1.9,90,332,67,108,50.3,25.5,2.1,-0.9,47.2,13.8
7,3,0,8,1.9,80,460,97,142,48.7,20.1,7.5,5.8,42.0,13.8
10,3,0,8,1.9,80,462,97,144,48.7,20.1,7.5,5.9,42.0,13.8
10,5,5,8,1.9,90,355,72,119,50.1,25.8,1.8,-1.3,47.1,13.8
7,10,3,8,1.9,90,356,74,118,50.6,23.1,4.6,1.9,40.9,13.8
10,10,5,10,2.2,80,248,57,78,45.2,22.5,5.1,2.4,30.4,13.8
10,3,8,10,2.0,80,394,82,123,46.7,18.6,9.0,7.6,35.3,13.8
10,5,5,10,1.9,90,358,72,119,50.3,25.8,1.8,-1.3,47.1,13.8
10,5,5,8,2.0,80,386,80,124,46.9,21.6,6.1,4.1,37.9,13.8
10,3,8,12,1.9,80,488,101,150,48.6,17.7,9.9,9.3,38.9,13.8
10,5,5,10,1.9,110,117,31,36,51.3,10.6,17.0,15.6,25.4,13.8
7,5,3,10,2.0,80,385,80,122,46.8,21.6,6.0,4.0,40.8,13.8
10,5,3,12,2.0,80,392,82,124,46.9,21.5,6.1,4.1,37.9,13.8
10,5,3,12,1.9,110,118,31,36,52.5,10.6,17.0,15.6,25.4,13.8
10,5,5,12,1.9,110,120,31,36,52.5,10.6,17.0,15.6,25.4,13.8
10,3,8,15,1.9,80,488,101,150,48.6,17.7,9.9,9.3,38.9,13.8
10,5,8,10,1.9,90,360,72,119,50.6,25.8,1.8,-1.3,47.1,13.8
7,5,3,12,2.0,80,390,82,122,46.9,21.5,6.0,4.0,40.8,13.8
7,3,0,10,1.9,90,334,67,108,50.3,25.5,2.1,-0.9,47.2,13.8
10,5,8,8,1.9,90,358,72,119,50.6,25.8,1.8,-1.3,47.1,13.8
10,5,0,10,1.9,110,112,29,36,51.8,10.7,17.0,15.6,25.4,13.8
3,10,8,12,2.1,80,330,74,101,45.5,23.5,4.1,1.6,37.6,13.8
5,7,3,15,2.0,80,393,82,124,46.8,21.5,6.0,4.1,39.4,13.8
5,10,3,8,2.0,80,386,79,126,46.6,23.1,4.4,2.0,35.3,13.8
10,5,8,10,1.9,110,118,31,36,51.7,10.6,17.0,15.6,25.4,13.8
5,7,0,12,2.0,80,388,81,123,46.9,23.0,4.6,2.3,39.4,13.8
5,10,3,8,1.9,90,352,72,116,50.6,23.4,4.2,1.4,42.1,13.8
10,3,3,10,1.9,90,347,68,116,49.9,26.6,0.9,-2.4,49.2,13.8
7,10,0,12,2.0,80,396,81,130,46.7,23.0,4.5,2.2,36.4,13.8
10,10,0,12,2.4,90,74,13,29,44.6,21.4,6.3,3.4,18.5,13.8
10,10,3,12,2.4,90,74,13,29,44.6,21.4,6.3,3.4,18.5,13.8
10,5,3,10,1.9,110,116,31,36,51.7,10.6,17.0,15.6,25.4,13.8
10,5,0,12,1.9,110,114,29,36,52.6,10.7,17.0,15.6,25.4,13.8
10,5,3,10,2.0,80,387,80,124,46.8,21.6,6.1,4.1,37.9,13.8
5,7,3,10,2.0,80,385,80,122,46.8,21.6,6.0,4.0,38.3,13.8
3,10,3,12,2.2,80,245,56,75,45.3,24.3,3.4,0.5,33.7,13.8
3,10,3,8,1.9,90,352,72,116,50.6,23.4,4.2,1.4,42.1,13.8
10,0,0,8,1.9,110,98,22,33,53.1,6.3,21.3,20.0,22.2,13.8
5,7,3,12,2.0,80,393,82,124,46.8,21.5,6.0,4.1,39.4,13.8
3,10,5,12,2.1,80,324,72,101,45.7,23.3,4.1,1.6,37.6,13.7
10,10,5,15,2.2,80,252,59,78,45.6,22.4,5.1,2.4,30.4,13.7
5,0,8,15,1.9,90,345,67,112,50.4,25.0,2.3,-0.7,40.1,13.7
0,5,3,10,1.9,90,346,68,114,50.3,23.3,4.0,1.2,42.6,13.7
7,0,5,15,2.2,80,234,57,64,46.2,22.3,5.0,2.4,28.3,13.7
3,10,8,10,2.2,80,250,57,76,44.8,22.4,5.0,2.3,30.4,13.7
7,3,8,12,1.9,80,486,101,148,48.6,17.7,9.7,9.0,38.9,13.7
3,0,5,10,1.9,90,333,63,109,49.8,26.1,1.3,-1.8,44.9,13.7
7,10,0,8,1.9,80,476,97,155,48.5,20.1,7.3,5.6,38.8,13.7
10,5,8,8,2.0,80,393,81,125,46.6,20.1,7.2,5.5,37.9,13.7
3,10,0,12,2.2,80,241,55,74,45.2,26.6,0.9,-2.1,33.7,13.7
3,5,3,10,1.9,90,346,68,114,50.3,23.3,4.0,1.2,42.6,13.7
0,7,8,15,2.4,90,66,11,24,43.9,20.7,6.7,3.5,13.9,13.7
7,10,0,15,1.9,90,364,77,119,50.8,23.7,3.7,0.9,40.9,13.7
0,10,8,8,1.9,90,356,72,117,50.8,22.2,5.3,2.7,42.1,13.7
10,10,8,8,2.0,80,401,82,131,46.4,21.7,5.6,3.4,35.3,13.7
10,7,8,8,1.9,80,487,99,154,48.5,17.6,9.8,9.2,38.8,13.7
7,3,8,15,1.9,80,486,101,148,48.6,17.7,9.7,9.0,38.9,13.7
3,0,5,8,1.9,90,330,63,109,49.7,26.1,1.3,-1.8,44.9,13.7
5,7,0,12,1.9,90,349,68,116,50.4,23.3,4.2,1.4,42.1,13.7
7,0,3,12,1.9,90,336,67,108,50.0,25.1,2.3,-0.7,42.5,13.7
7,0,8,12,1.9,90,344,67,112,50.3,25.1,2.3,-0.7,42.5,13.7
3,7,8,15,2.4,90,66,11,24,43.9,20.7,6.7,3.5,13.9,13.7
3,10,0,10,2.1,80,312,69,98,45.2,25.3,2.1,-0.7,40.6,13.7
7,10,3,8,1.9,80,479,97,155,48.6,20.1,7.3,5.6,38.8,13.7
5,10,5,10,2.2,80,246,57,76,45.1,22.5,5.0,2.3,30.4,13.7
3,10,0,15,2.1,80,320,71,100,45.3,25.1,2.2,-0.5,40.6,13.7
5,5,3,8,2.0,80,377,79,117,46.7,23.1,4.4,2.0,40.8,13.7
0,10,0,15,2.2,80,242,55,74,45.0,26.6,0.9,-2.1,33.7,13.7
3,7,0,12,1.9,90,347,68,116,50.4,23.3,4.2,1.4,42.1,13.7
7,5,8,12,1.9,110,113,26,35,52.2,7.1,20.4,19.1,27.9,13.7
0,0,5,10,1.9,90,333,63,109,49.8,26.1,1.3,-1.8,44.9,13.7
0,10,3,12,2.2,80,243,55,74,45.3,26.6,0.9,-2.1,33.7,13.7
10,10,0,8,1.9,80,478,97,157,48.5,20.1,7.4,5.7,38.8,13.7
5,5,3,10,1.9,90,346,68,114,50.3,23.3,4.0,1.2,42.6,13.7
0,0,3,10,2.1,80,296,67,86,45.6,25.3,2.1,-0.6,39.2,13.7
0,10,3,15,2.2,80,243,55,74,45.3,26.6,0.9,-2.1,33.7,13.7
5,0,5,15,1.9,90,340,67,110,50.0,25.0,2.3,-0.7,42.5,13.7
10,10,3,12,1.9,90,367,75,124,50.4,24.1,3.3,0.5,40.7,13.7
7,3,8,8,1.9,80,476,99,146,48.5,17.6,9.7,8.8,38.9,13.7
5,7,8,15,2.4,90,67,11,24,44.8,20.7,6.7,3.5,13.9,13.7
10,10,3,8,1.9,80,481,97,157,48.6,20.1,7.4,5.7,38.8,13.7
10,0,0,15,2.0,90,265,54,87,48.3,30.8,-3.3,-6.2,44.0,13.7
10,10,3,10,1.9,90,364,75,122,50.3,24.1,3.3,0.5,43.2,13.7
0,7,0,12,1.9,90,347,68,116,50.4,23.3,4.2,1.4,42.1,13.7
0,10,5,10,2.1,80,318,70,99,45.3,23.5,4.0,1.4,38.1,13.7
5,3,0,10,2.6,80,51,11,16,31.4,24.5,2.6,-0.8,18.5,13.6
5,3,0,8,2.6,80,51,11,16,31.4,24.5,2.6,-0.8,18.5,13.6
7,7,5,10,2.0,80,393,82,125,46.8,18.6,8.7,7.3,35.3,13.6
7,3,0,10,2.6,80,51,11,16,31.4,24.5,2.6,-0.8,18.5,13.6
7,5,0,8,2.0,80,374,79,117,46.8,23.1,4.1,1.8,43.2,13.6
5,3,3,8,2.6,80,52,11,16,32.7,24.5,2.6,-0.8,18.5,13.6
0,0,3,15,2.1,80,301,69,86,45.8,25.1,2.1,-0.6,39.2,13.6
7,7,8,10,2.0,80,397,82,125,46.6,18.6,8.7,7.3,35.3,13.6
3,10,8,12,2.2,80,254,59,76,45.3,22.3,5.0,2.3,30.4,13.6
7,3,3,10,1.9,80,469,98,145,48.8,18.8,8.4,7.1,41.8,13.6
0,0,3,12,2.1,80,301,69,86,45.8,25.1,2.1,-0.6,39.2,13.6
7,0,5,8,2.2,80,226,55,62,46.0,22.4,4.9,2.2,27.8,13.6
7,3,0,10,1.9,80,465,98,143,48.6,18.8,8.3,6.9,42.0,13.6
7,3,3,8,2.6,80,52,11,16,32.7,24.5,2.6,-0.8,18.5,13.6
7,3,0,8,2.6,80,51,11,16,31.4,24.5,2.6,-0.8,18.5,13.6
10,3,0,12,2.0,80,383,81,119,47.0,23.0,4.2,1.9,40.9,13.6
7,0,0,10,2.0,90,254,51,82,48.0,30.3,-3.2,-5.8,44.2,13.6
10,5,8,12,2.0,80,400,83,125,46.8,20.1,7.2,5.5,37.9,13.6
0,0,0,15,2.1,80,300,69,86,45.7,25.1,2.1,-0.6,39.2,13.6
5,0,0,15,1.9,90,334,67,106,50.3,25.0,2.3,-0.8,42.6,13.6
10,5,8,15,1.9,90,366,74,121,50.5,25.3,1.9,-1.2,44.8,13.6
3,0,3,8,1.9,90,325,62,106,49.8,24.9,2.3,-0.8,42.6,13.6
3,0,0,12,2.1,80,301,69,86,45.8,25.1,2.1,-0.6,39.2,13.6
7,3,5,10,2.0,80,386,82,119,46.9,18.6,8.6,7.1,38.4,13.6
7,0,0,8,2.0,90,252,51,82,48.0,30.3,-3.2,-5.8,44.2,13.6
0,3,0,8,1.9,90,326,62,107,50.3,23.9,3.1,0.1,45.0,13.5
10,7,5,12,2.0,80,398,83,127,47.0,20.1,7.0,5.2,36.4,13.5
7,5,3,15,2.4,90,66,12,22,45.5,10.7,16.4,13.6,11.5,13.5
10,7,0,15,1.9,80,486,100,154,48.4,18.8,8.2,7.1,39.2,13.5
7,0,5,10,2.2,80,230,56,63,45.7,20.2,6.7,4.2,27.1,13.5
7,7,0,15,1.9,80,484,100,152,48.3,18.8,8.2,7.1,42.1,13.5
0,7,8,8,2.0,80,386,77,121,46.4,20.2,6.8,4.9,38.3,13.5
10,0,3,8,2.0,90,258,51,87,47.7,30.3,-3.3,-6.2,44.0,13.5
7,5,3,12,1.9,90,353,70,116,50.4,23.0,4.0,1.3,42.5,13.5
5,7,0,15,1.9,90,353,70,116,50.7,22.8,4.2,1.4,42.1,13.5
0,3,3,8,1.9,90,331,62,111,50.2,23.9,3.1,0.2,44.9,13.5
0,7,0,15,1.9,90,351,70,116,50.7,22.8,4.2,1.4,42.1,13.5
0,7,5,8,2.0,80,378,76,120,46.8,21.8,5.3,3.1,38.3,13.5
7,5,5,12,2.0,80,394,83,123,47.0,20.1,6.9,5.1,37.9,13.5
0,0,8,12,2.1,80,309,70,87,45.6,23.3,3.7,1.1,36.9,13.5
0,10,5,10,2.2,80,242,55,74,45.0,22.2,4.8,2.0,32.6,13.5
5,7,5,15,2.0,80,396,83,125,47.0,20.1,7.0,5.2,36.4,13.5
0,7,0,8,2.0,90,261,50,90,48.7,27.2,-0.2,-2.8,43.7,13.5
10,0,8,8,2.0,80,386,80,119,46.6,18.5,8.4,6.7,36.6,13.5
10,3,3,15,1.9,80,478,100,148,48.7,18.8,8.2,7.0,41.8,13.5
0,3,8,10,1.9,110,98,22,28,51.0,7.0,19.9,18.9,25.0,13.5
10,3,3,10,1.9,80,472,98,148,48.7,18.8,8.2,7.0,41.8,13.5
7,5,0,15,2.4,90,66,12,22,45.5,10.7,16.4,13.6,11.5,13.5
5,0,5,8,2.1,80,302,71,86,46.0,24.9,2.1,-0.6,39.2,13.5
10,5,0,12,2.0,80,386,81,122,46.9,23.0,4.0,1.7,43.2,13.5
10,7,3,12,1.9,80,488,100,154,48.6,18.8,8.2,7.1,39.2,13.5
7,5,5,15,2.4,90,66,12,22,45.5,10.7,16.4,13.6,11.5,13.5
10,3,3,12,1.9,80,478,100,148,48.7,18.8,8.2,7.0,41.8,13.5
7,3,8,15,2.4,90,65,12,22,44.6,10.7,16.4,13.1,11.5,13.5
7,5,5,8,1.9,80,472,98,148,48.7,18.8,8.2,6.8,41.3,13.5
7,0,8,15,2.4,90,65,12,22,44.6,10.7,16.4,13.1,11.5,13.5
0,3,0,8,2.0,80,366,75,113,46.7,23.4,3.6,1.2,44.4,13.5
5,0,3,10,2.2,80,224,54,61,45.5,24.7,2.3,-0.5,32.1,13.5
7,5,8,12,2.0,80,398,83,123,46.7,20.1,6.9,5.1,37.9,13.5
7,5,8,8,2.0,80,389,81,121,46.5,20.1,6.9,4.9,37.9,13.5
7,0,3,15,1.9,90,339,69,108,50.1,24.6,2.3,-0.7,42.5,13.5
5,7,0,10,2.0,80,382,80,120,46.6,21.6,5.3,3.2,38.3,13.5
10,10,3,15,1.9,90,370,77,124,50.5,23.7,3.3,0.5,40.7,13.5
10,7,3,15,1.9,80,488,100,154,48.6,18.8,8.2,7.1,39.2,13.5
5,3,8,8,2.0,80,385,81,117,46.5,20.1,6.8,4.8,38.4,13.5
7,3,8,10,1.9,80,480,100,147,48.5,16.5,10.4,9.8,38.9,13.5
3,7,0,15,1.9,90,351,70,116,50.7,22.8,4.2,1.4,42.1,13.5
5,3,8,15,2.0,80,394,83,119,46.7,20.1,6.9,5.0,38.4,13.5
5,7,5,12,2.0,80,396,83,125,47.0,20.1,7.0,5.2,36.4,13.5
0,3,5,10,1.9,110,97,22,28,50.5,7.0,19.9,18.9,25.0,13.5
0,7,3,10,2.0,80,379,76,120,46.7,21.8,5.3,3.1,38.3,13.5
3,10,5,15,2.1,80,326,73,102,45.7,21.7,5.3,2.9,37.6,13.5
0,0,8,15,2.1,80,310,70,87,45.5,23.3,3.7,1.1,36.9,13.5
3,10,5,12,2.2,80,248,57,76,45.6,22.1,5.0,2.3,30.4,13.5
10,7,5,15,2.0,80,398,83,127,47.0,20.1,7.0,5.2,36.4,13.5
5,7,8,12,2.0,80,400,83,125,46.8,20.1,7.0,5.2,36.4,13.5
0,7,8,8,2.4,90,62,9,23,45.2,15.6,11.3,8.4,13.9,13.4
5,3,0,8,1.9,80,459,97,141,48.6,20.1,6.8,4.8,42.0,13.4
10,7,8,15,2.0,80,404,84,128,46.8,18.6,8.1,6.6,36.4,13.4
0,7,0,8,2.4,90,61,9,23,45.9,15.6,11.3,8.4,13.9,13.4
5,0,8,10,2.1,80,311,72,87,45.3,23.2,3.7,1.1,36.9,13.4
7,3,0,12,1.9,80,471,99,145,48.6,20.1,6.8,5.0,42.0,13.4
0,7,3,8,1.9,90,345,68,116,50.4,22.7,4.2,1.4,42.1,13.4
0,0,3,10,2.2,80,220,52,61,45.5,24.5,2.3,-0.5,32.1,13.4
3,0,0,10,2.1,80,297,68,85,45.5,23.4,3.3,0.7,39.2,13.4
5,0,5,10,1.9,90,335,65,109,49.9,25.5,1.3,-1.8,44.9,13.4
10,0,8,12,1.9,110,110,27,34,51.8,2.9,23.9,23.1,22.2,13.4
3,10,0,15,2.2,80,244,56,75,45.1,24.3,2.5,-0.4,33.7,13.4
7,10,0,12,1.9,80,488,99,158,48.4,20.1,6.7,4.9,39.2,13.4
5,0,5,8,1.9,90,332,65,109,49.7,25.5,1.3,-1.8,44.9,13.4
0,0,3,8,2.0,90,249,46,83,47.8,28.7,-1.8,-4.4,41.7,13.4
10,10,0,12,2.0,80,397,81,131,46.6,23.0,3.7,1.3,36.4,13.4
7,10,0,10,1.9,90,356,74,117,50.6,23.1,3.7,0.9,43.4,13.4
5,3,0,12,1.9,80,469,99,143,48.6,20.1,6.8,4.9,42.0,13.4
10,3,0,10,2.0,80,379,80,118,46.7,21.6,5.1,2.9,40.9,13.4
3,10,0,10,2.2,80,236,54,73,44.9,24.5,2.3,-0.6,33.7,13.4
5,0,8,8,2.1,80,310,72,87,45.5,23.2,3.7,1.1,36.9,13.4
5,10,3,8,1.9,80,478,97,154,48.5,20.1,6.7,4.7,38.8,13.4
3,0,0,8,2.1,80,295,68,85,45.8,23.4,3.3,0.7,39.2,13.4
7,10,0,8,1.9,90,354,74,117,50.6,23.1,3.7,0.9,43.4,13.4
7,10,0,10,2.0,80,391,80,129,46.5,21.6,5.3,3.1,36.4,13.4
10,10,5,10,1.9,110,131,33,42,51.9,17.4,9.5,8.2,28.6,13.4
0,7,5,8,2.4,90,62,9,23,45.2,15.6,11.3,8.4,13.9,13.4
0,7,3,8,2.4,90,61,9,23,45.9,15.6,11.3,8.4,13.9,13.4
10,7,8,12,1.9,80,495,101,155,48.5,17.7,9.1,8.4,39.2,13.4
10,5,3,15,2.0,80,394,82,125,46.7,21.5,5.2,3.1,38.9,13.4
5,3,5,8,2.0,80,378,80,116,46.8,21.6,5.3,3.0,38.4,13.4
3,0,0,15,2.1,80,304,70,87,45.7,23.3,3.5,0.9,39.2,13.4
0,3,8,12,1.9,110,100,24,28,51.0,6.8,19.9,18.9,25.0,13.4
7,3,8,10,1.9,110,109,25,34,51.4,3.0,23.9,22.9,25.0,13.4
5,3,3,15,2.0,80,385,82,118,47.0,21.5,5.3,3.2,38.4,13.4
0,3,3,8,1.9,80,458,93,141,48.7,20.1,6.6,4.7,45.3,13.4
7,3,5,10,1.9,110,108,25,34,50.9,3.0,23.9,22.9,25.0,13.4
3,0,3,8,2.1,80,297,68,85,45.8,23.4,3.3,0.7,39.2,13.4
5,3,3,10,2.0,80,378,80,116,46.8,21.6,5.3,3.0,38.4,13.4
3,0,3,15,2.1,80,305,70,87,45.9,23.3,3.5,0.9,39.2,13.4
10,10,0,12,1.9,90,364,75,123,50.3,24.1,2.5,-0.5,43.2,13.3
7,7,5,12,1.9,80,489,101,153,48.7,17.7,8.9,8.1,39.2,13.3
0,0,8,12,2.2,80,233,55,62,45.5,22.0,4.5,1.8,31.3,13.3
7,3,3,12,1.9,80,476,100,146,48.7,18.8,7.7,6.2,41.8,13.3
5,10,0,10,1.9,90,352,72,115,50.6,23.4,3.2,0.4,44.6,13.3
5,3,3,12,1.9,80,474,100,144,48.7,18.8,7.7,6.1,41.8,13.3
5,3,0,10,2.0,80,375,80,114,46.7,21.6,5.0,2.7,40.9,13.3
7,5,3,15,2.0,80,392,82,123,46.7,21.5,5.1,3.0,41.8,13.3
7,3,5,12,1.9,80,480,101,147,48.8,17.7,8.9,8.0,41.8,13.3
5,0,3,8,1.9,90,327,64,106,49.8,24.4,2.3,-0.8,42.6,13.3
5,3,8,12,1.9,80,483,101,145,48.4,17.7,9.0,7.8,41.8,13.3
7,0,8,10,1.9,90,342,67,111,50.3,25.1,1.4,-1.8,44.9,13.3
5,10,0,8,2.0,80,383,79,125,46.5,23.1,3.4,0.9,38.3,13.3
3,0,0,12,2.2,80,225,54,61,45.8,24.3,2.3,-0.5,32.1,13.3
10,5,0,10,2.0,90,268,53,91,48.1,29.6,-3.1,-6.2,48.5,13.3
0,0,8,15,2.2,80,234,55,62,45.3,22.0,4.5,1.8,31.3,13.3
7,0,5,12,1.9,90,339,67,111,49.9,25.1,1.4,-1.7,44.8,13.3
5,10,0,8,1.9,90,350,72,115,50.6,23.4,3.2,0.4,44.6,13.3
7,3,5,15,1.9,80,481,101,147,48.6,17.7,8.9,8.0,41.8,13.3
5,0,5,12,2.2,80,232,57,62,46.1,22.3,4.2,1.5,31.5,13.3
